"contact_id","days_since_last_purchase","order_num","total_sales","product_num","active_days"
"4778286",32,2,146.29,3,229
"43797876",261,1,17.95,1,0
"36633568",261,1,22.95,1,0
"11008048",261,1,150.26,1,0
"18013629",261,1,161.9,2,0
"26760461",261,1,269.95,1,0
"18712260",27,4,318.85,4,234
"15318160",261,1,19.9,1,0
"42452833",261,1,89.95,1,0
"7331013",261,1,45.52,1,0
"46894006",261,1,229.95,2,0
"24434029",261,1,49.95,1,0
"7689596",261,1,150.26,1,0
"45740241",261,1,19.95,1,0
"18945890",261,1,24.95,1,0
"32143990",238,2,180.4,2,23
"4897388",261,1,149.95,1,0
"47242843",261,1,49.93,3,0
"31173448",261,1,17.95,1,0
"30937891",261,1,129.95,2,0
"7569944",261,1,27.95,1,0
"12686503",261,1,277.9,1,0
"26779364",261,1,67.95,1,0
"42240335",46,3,202.85,5,215
"36902134",261,1,109.95,1,0
"28798063",44,2,305.56,2,217
"11819220",261,1,129.95,1,0
"18703203",261,1,117.26,1,0
"45047045",261,1,37.95,1,0
"43543107",261,1,104.95,1,0
"36053276",261,1,149.88,2,0
"37088302",261,1,107.73,1,0
"41412887",261,1,150.26,1,0
"47850157",261,1,59.95,1,0
"9357374",261,1,313.5,1,0
"33577905",261,1,137.3,1,0
"22413036",261,1,32.95,1,0
"21118196",261,1,15.9,1,0
"19765546",261,1,19.95,1,0
"17756873",261,1,39.99,1,0
"2264268",104,2,117.85,3,157
"38910172",261,1,109.95,1,0
"26145132",261,1,281.38,5,0
"46023216",261,2,88.9,2,0
"32615684",261,1,63.95,1,0
"39889438",261,1,84.95,1,0
"32797927",261,1,194.25,1,0
"14782299",261,1,62.96,1,0
"46828242",261,1,59.95,1,0
"40099235",261,1,169.95,1,0
"48953754",261,1,49.58,1,0
"35471785",261,1,159.95,1,0
"16030773",261,1,25.95,1,0
"42425234",261,1,109.95,1,0
"22023095",198,2,147.85,2,63
"2577396",261,1,59.95,1,0
"43801521",28,2,112.91,2,233
"29216682",261,1,399.9,2,0
"13105560",261,1,79.95,1,0
"24659913",261,1,68.95,1,0
"18080402",261,1,332.75,1,0
"12318814",261,1,54.88,1,0
"34339628",261,1,117.9,2,0
"20566823",261,1,16.88,1,0
"38438631",26,2,225.82,4,235
"23124239",261,1,166.9,2,0
"17362740",261,1,8.54,1,0
"3933153",234,2,147.85,2,27
"49872553",261,1,123.95,1,0
"24010782",261,1,129.95,1,0
"3502898",260,1,159.52,1,0
"22467669",260,1,49.95,1,0
"221283",260,1,27.95,1,0
"33147583",260,1,18.95,1,0
"40128788",260,1,319.9,2,0
"12446281",260,2,159.9,1,0
"9019857",260,1,38.88,1,0
"42673815",260,1,19.9,2,0
"10866138",260,1,117.9,2,0
"9523499",260,1,61.9,2,0
"20249376",260,1,27.45,1,0
"11415210",260,1,82.95,1,0
"16573913",260,1,151.25,4,0
"42681410",260,1,72.92,1,0
"43713431",260,1,60.91,2,0
"47863651",260,1,27.45,1,0
"30256941",126,2,41.9,2,134
"3165070",260,1,9.95,1,0
"45809353",260,1,144.95,1,0
"40698392",260,1,103.95,1,0
"8699589",260,1,49.95,1,0
"41783477",260,1,18.95,1,0
"16051148",260,1,89.96,1,0
"29393366",260,1,163.85,2,0
"39214203",260,1,28.95,1,0
"12784933",260,1,53.85,1,0
"39984845",260,1,59.9,1,0
"39945768",260,1,8.95,1,0
"5830638",260,1,29.95,1,0
"18997052",260,1,49.95,1,0
"41769836",260,1,56.95,1,0
"1912279",260,1,107.06,1,0
"34803870",260,1,99.95,1,0
"6611974",260,1,59.95,1,0
"46150253",260,1,187.07,1,0
"7514681",241,3,429.75,4,19
"31441450",260,1,139.95,1,0
"43322459",260,1,47.85,2,0
"8469208",260,1,74.95,1,0
"6914160",260,1,99.76,1,0
"45381125",260,1,55.95,1,0
"23411048",260,1,10.4,1,0
"31701357",260,1,39.95,1,0
"45451746",260,1,18.95,1,0
"3003163",159,2,73.9,2,101
"43619841",260,1,139.95,1,0
"10795861",260,1,87.95,1,0
"25192182",260,1,109.95,1,0
"24821367",68,4,71.8,4,192
"11464472",260,1,56.95,1,0
"44881425",260,1,9.95,1,0
"16568026",156,2,54.4,2,104
"41095137",260,1,71.96,1,0
"47178429",17,4,247.65,6,243
"32346794",260,1,33.95,1,0
"28614556",114,2,129.75,3,146
"32081060",260,1,14.95,1,0
"36327228",28,4,215.01,4,232
"40341694",260,1,163.95,1,0
"46711748",260,1,40.95,1,0
"11516902",260,1,186.9,2,0
"49458725",178,3,256.88,7,82
"1144353",260,1,46.1,1,0
"21951916",260,1,35.95,1,0
"25847514",260,1,46.9,2,0
"25750302",260,1,89.97,1,0
"27351432",260,1,72.95,1,0
"16971381",260,1,45.95,1,0
"29201425",171,2,62.9,2,89
"31317795",112,2,235.85,3,148
"23526939",260,1,199.95,1,0
"8832040",260,1,94.5,1,0
"22071954",260,1,89.95,1,0
"27456432",260,1,34.95,1,0
"17042617",201,3,404.85,3,59
"12931964",260,1,22.95,1,0
"9277167",260,1,89.96,1,0
"48608393",260,1,204.75,1,0
"49212719",260,1,249.9,2,0
"9341207",260,1,67.9,1,0
"5263074",252,2,311.9,2,8
"20461760",260,1,12.95,1,0
"19658861",260,1,51.95,1,0
"43061642",260,1,47.95,1,0
"15341435",260,1,49.95,1,0
"30980421",260,1,33.9,1,0
"11395794",37,2,179.9,2,223
"40090792",260,1,138.8,4,0
"28505541",254,2,198.13,2,6
"47385929",260,1,17.95,1,0
"13230411",260,1,79.95,1,0
"4231445",260,1,79.95,1,0
"31091507",260,1,29.95,1,0
"36868921",75,2,73.85,2,185
"17364328",260,1,64.95,1,0
"7200937",260,1,24.95,1,0
"28259650",260,1,49.95,1,0
"2598429",210,2,131.9,2,50
"5983810",260,1,35.95,1,0
"12773041",25,2,86.71,2,235
"38342773",260,1,129.95,1,0
"7028908",91,2,69.9,2,169
"1585760",257,2,61.8,3,3
"25764115",260,1,96.94,6,0
"6405456",260,1,149.95,1,0
"18332521",260,1,34.95,1,0
"1824821",260,1,129.95,1,0
"41292240",260,1,134.95,1,0
"18033064",260,1,31.95,1,0
"22407828",251,2,41.11,2,9
"7959487",260,1,73.95,1,0
"41533607",260,1,19.95,1,0
"18011586",260,1,10.22,1,0
"30211580",260,1,48.95,1,0
"17497663",182,5,1338.8,6,78
"3782747",260,1,18.95,1,0
"36714209",260,1,164.95,1,0
"26336323",260,1,79.96,1,0
"30588801",260,1,18.95,1,0
"42684273",260,1,170.9,2,0
"20003808",246,2,739.9,1,14
"7555661",260,1,89.57,1,0
"12991182",260,1,59.96,1,0
"2129367",260,1,29.9,2,0
"17910411",260,1,96.75,1,0
"24675419",260,1,19.95,1,0
"8709712",260,1,149.95,1,0
"42132091",260,1,29.95,1,0
"29786564",253,2,247.9,1,7
"46449387",260,1,129.95,1,0
"43870395",260,1,97.64,1,0
"30345345",260,1,35.96,1,0
"36887439",260,1,69.95,1,0
"11196014",260,1,18.86,1,0
"27790190",219,2,117.4,2,41
"8693645",260,1,39.95,1,0
"48631888",260,1,219.9,1,0
"19569986",260,1,132.95,1,0
"45288792",260,1,99.95,1,0
"3604831",260,1,79.9,1,0
"6773948",67,2,174.6,5,193
"40314388",260,1,39.95,1,0
"23347390",260,1,29.95,1,0
"33227315",76,2,122.9,2,184
"46276223",260,1,199.46,1,0
"12134623",260,1,39.95,1,0
"3381724",260,1,98.21,3,0
"13456177",260,1,27.45,1,0
"12741224",260,1,14.95,1,0
"36711978",260,1,83.6,2,0
"47941587",260,1,67.87,2,0
"45123069",260,1,37.76,1,0
"25279832",260,1,83.96,1,0
"1844954",260,1,32.95,1,0
"35784694",260,1,35.8,1,0
"34723875",260,1,59.5,1,0
"36317004",260,1,74.88,1,0
"7213680",260,1,146.4,2,0
"5211636",118,4,571.6,9,142
"48025997",260,1,55.95,1,0
"587676",260,1,22.95,1,0
"10656127",260,1,37.95,1,0
"15562304",260,1,63.96,1,0
"45788973",253,2,280.9,2,7
"6343845",60,7,296.55,4,200
"28303051",260,1,19.95,1,0
"3244545",260,1,55.94,2,0
"4579145",260,1,149.95,1,0
"36134376",260,1,69.95,1,0
"41093286",260,1,129.95,1,0
"18509075",260,1,99.9,2,0
"29149956",260,1,32.8,1,0
"29209095",260,1,69.9,1,0
"18186272",70,2,64.9,1,190
"14490936",174,2,122.85,2,86
"18693717",260,1,19.95,1,0
"33789823",260,1,74.95,1,0
"27347371",260,1,150.26,1,0
"37907228",222,2,46.03,2,38
"36851283",260,2,259.9,1,0
"46649435",260,1,460.83,2,0
"35653613",260,1,27.45,1,0
"17487967",260,1,4.95,1,0
"35922885",260,1,69.95,1,0
"7372543",260,1,103.85,3,0
"43755761",260,1,223.96,2,0
"41350646",90,4,85.8,4,170
"7973177",260,1,59.95,1,0
"43825633",260,1,99.95,1,0
"4596654",260,1,23.95,1,0
"21374483",260,1,539.95,1,0
"36348881",260,1,163.9,2,0
"45907883",260,1,75.95,1,0
"42531575",59,7,657.01,20,201
"46920532",260,1,79.9,1,0
"4977248",260,1,39.95,1,0
"12305122",260,1,46.4,2,0
"48908504",260,1,169.95,1,0
"4448771",260,1,214.6,6,0
"24008555",260,1,79.95,1,0
"39435006",260,1,191.85,3,0
"577402",223,3,296.25,3,37
"12866873",260,1,39.8,1,0
"36273374",260,1,107.1,1,0
"30654866",260,1,79.9,1,0
"7260398",260,1,309.9,2,0
"2830732",260,1,39.95,1,0
"5366782",260,1,39.95,1,0
"24281371",16,2,183.9,2,244
"12452892",260,1,63.8,1,0
"1727259",260,1,39.95,1,0
"27914453",260,1,34.95,1,0
"6696040",260,1,55.96,1,0
"47912996",260,1,129.96,2,0
"37406655",260,1,35.96,1,0
"7081442",260,1,73.95,1,0
"4395101",260,1,130.95,2,0
"20657911",11,3,124.8,3,249
"18353848",260,1,76.46,1,0
"27487432",260,1,365.96,1,0
"29158843",260,1,49.95,1,0
"16550456",260,1,19.95,1,0
"37708899",260,1,117.85,4,0
"43432114",260,1,43.9,1,0
"35296507",260,1,69.95,1,0
"12439706",260,1,31.96,1,0
"30770082",260,1,99.76,1,0
"32131652",260,1,137.3,1,0
"49149993",260,1,99.85,2,0
"40550260",260,1,131.9,2,0
"28740289",260,1,19.95,1,0
"38559273",98,2,128.9,2,162
"42652999",260,1,60.49,2,0
"27113126",111,2,124.2,5,149
"36240052",260,1,26.15,2,0
"21050545",51,10,4353.21,77,209
"29770315",260,1,42.46,1,0
"23690472",260,1,18.95,1,0
"48147766",260,1,199.95,1,0
"34192586",228,2,295.75,3,32
"29188442",260,1,39.95,1,0
"17796382",260,1,69.95,1,0
"29108192",239,2,84.9,2,21
"32699108",260,1,69.95,1,0
"49221942",260,1,135.8,1,0
"14035397",260,1,232.91,2,0
"35406822",260,1,34.95,1,0
"7899831",260,1,14.95,1,0
"16477222",260,1,17.3,1,0
"35428804",260,1,12.9,1,0
"18500878",260,1,194.25,1,0
"5640531",260,1,79.6,1,0
"45361775",83,2,74.9,2,177
"40843002",77,2,262.86,3,183
"5907504",98,3,128.85,3,162
"26681396",242,2,109.9,2,18
"37579778",260,1,134.95,1,0
"20218710",260,1,103.9,2,0
"644887",135,2,85.75,2,125
"31447291",260,1,223.96,2,0
"46539878",260,1,39.95,1,0
"8094292",260,1,17.95,1,0
"15850677",260,1,189.95,1,0
"28889334",260,1,24.95,1,0
"10271831",260,1,39.95,1,0
"46502273",260,1,149.9,2,0
"49543938",60,4,423.3,3,200
"13356456",260,1,75.6,1,0
"5896628",38,3,135.8,3,222
"48541005",260,1,35.96,1,0
"31753981",260,1,118.95,2,0
"41819987",260,1,49.9,1,0
"47560561",260,1,139.95,1,0
"35805533",260,1,109.95,1,0
"5160147",260,1,39.95,1,0
"24756312",260,1,30.2,1,0
"1646391",260,1,37.9,1,0
"40922839",68,3,543.5,6,192
"25365003",240,2,63.85,3,20
"32533873",260,1,27.45,1,0
"32440869",185,2,119.85,2,75
"5208013",260,1,237.56,1,0
"9083662",260,1,99.95,1,0
"18263821",260,1,71.9,2,0
"43560301",260,1,33.95,1,0
"9861179",260,1,138.95,2,0
"23043303",260,1,69.95,1,0
"18523683",260,1,13.95,1,0
"22005410",260,1,89.95,1,0
"3708505",260,1,97.64,1,0
"13380356",260,1,149.8,1,0
"28764120",260,1,149.95,1,0
"33311752",260,1,24.95,1,0
"24367672",260,1,37.76,1,0
"16492042",260,1,29.95,1,0
"48087852",260,1,223.96,1,0
"23888479",260,1,19.95,1,0
"13701729",260,1,55.95,1,0
"15625731",260,1,854.09,1,0
"4632651",260,1,138.95,1,0
"4915154",260,1,139.95,1,0
"19429316",260,1,29.95,1,0
"37059593",260,1,69.95,1,0
"44465897",260,1,391.88,1,0
"37640827",260,1,65.95,1,0
"23107225",260,1,49.95,1,0
"22648839",236,2,49.9,2,24
"14643758",260,1,596.7,1,0
"29554641",260,1,669.95,1,0
"46987970",260,1,117.26,1,0
"44452894",260,1,224.96,1,0
"15271021",260,1,62.89,3,0
"10044249",166,3,135.85,3,94
"43760419",260,1,9.95,1,0
"27585892",260,1,23.95,1,0
"6289504",260,1,67.04,1,0
"46444154",260,1,19.95,1,0
"10354417",260,1,39.95,1,0
"21615627",260,1,54.95,1,0
"41040033",260,1,64.95,1,0
"41757610",260,1,150.4,1,0
"28343128",260,1,29.95,1,0
"5755307",260,1,37.76,1,0
"35556833",260,1,26.96,1,0
"9761716",260,1,603.75,1,0
"42379793",260,1,71.36,1,0
"43296547",260,1,224.96,2,0
"42297948",260,1,138.95,1,0
"1342111",260,1,39.95,1,0
"13959618",260,1,169.95,1,0
"47187214",260,1,31.25,2,0
"6844293",260,1,74.95,1,0
"43520213",260,1,84.92,1,0
"2267488",260,1,47.95,1,0
"45058611",260,1,21.95,1,0
"9941374",260,1,7.4,1,0
"28821064",34,2,209.85,2,226
"21177598",260,1,31.8,1,0
"25909914",260,1,59.95,1,0
"14990855",260,1,109.9,1,0
"40607940",260,1,47.95,1,0
"14013150",203,3,233.8,3,57
"1431203",260,1,34.95,1,0
"47969425",260,1,39.95,1,0
"9634550",260,1,39.9,1,0
"29696174",260,1,145.95,1,0
"2143196",260,1,19.95,1,0
"10434473",260,1,39.9,1,0
"7843680",260,1,122.6,1,0
"15383888",260,1,54.9,2,0
"48681320",260,1,44.95,1,0
"48235554",260,1,92.1,1,0
"43036007",260,1,39.95,1,0
"14879942",260,1,44.77,1,0
"41128711",260,1,55.95,1,0
"22663085",260,1,119.96,1,0
"48966354",260,1,13.95,1,0
"9761912",260,1,94.88,1,0
"9001740",260,1,150.26,1,0
"23611532",260,1,45.95,1,0
"19465493",260,1,23.95,1,0
"43262528",260,1,240.03,7,0
"24492539",260,1,49.95,1,0
"10439259",169,2,89.9,1,91
"42530445",260,1,42.46,1,0
"32946119",260,1,123.95,1,0
"2712881",41,4,261.55,9,219
"15241663",260,1,54.96,1,0
"1843765",260,1,59.76,1,0
"17820228",260,1,59.96,1,0
"5330839",129,2,229.9,2,131
"30239900",260,1,121.7,5,0
"18904877",260,1,64.85,2,0
"3682994",260,1,45.95,1,0
"37160270",260,1,144.95,1,0
"22910159",260,1,35.95,1,0
"6830666",260,1,115.08,5,0
"39745321",260,1,75.56,1,0
"41772948",260,1,139.95,1,0
"37565955",212,2,122.07,18,48
"963442",194,3,161.86,3,66
"45084298",260,1,23.95,1,0
"17738084",219,2,95.9,2,41
"20961591",260,1,124.95,1,0
"27550424",253,2,241.65,4,7
"8558680",260,1,340.95,2,0
"3880121",260,1,39.95,1,0
"25593514",260,1,83.96,1,0
"40265274",215,2,199.75,4,45
"6586449",260,1,97.64,1,0
"10300799",260,1,781.01,2,0
"6777291",260,1,19.95,1,0
"24494836",260,1,110.95,2,0
"6689946",146,2,66.9,2,114
"44251195",260,1,58.44,3,0
"28338532",260,1,279.79,3,0
"35599962",260,1,79.9,1,0
"35431413",259,1,139.95,1,0
"18565364",259,1,239.95,1,0
"31668252",259,1,59.95,1,0
"36076397",259,1,14.21,1,0
"38322627",259,1,370.51,1,0
"49755294",145,2,601.81,4,114
"17150770",91,5,213.81,5,168
"49031890",259,1,161.95,1,0
"40651464",259,1,79.96,1,0
"10458673",259,1,39.95,1,0
"139006",259,1,79.95,1,0
"36088538",259,1,53.9,2,0
"49341374",259,1,39.56,1,0
"32982461",259,1,468.45,1,0
"23569904",259,1,24.95,1,0
"29196640",259,1,149.95,1,0
"6082708",240,2,74.71,3,19
"44260547",81,2,31.8,2,178
"10161382",259,1,83.96,1,0
"7511197",89,4,377.55,3,170
"28626594",176,2,61.9,2,83
"29022482",259,1,179.95,1,0
"17104013",259,1,68.95,1,0
"11043179",259,1,218.45,1,0
"46847484",259,1,98.95,1,0
"4936369",259,2,68.9,2,0
"48647769",259,1,344.79,2,0
"13248693",259,1,119.95,1,0
"17088901",259,1,211.9,2,0
"3454000",223,2,128.71,4,36
"40047425",259,1,134.88,2,0
"49870044",259,1,113.95,1,0
"1540019",259,1,35.95,1,0
"39319698",195,3,769.74,3,64
"33023010",259,1,24.95,1,0
"3218516",259,1,29.92,1,0
"7328052",259,1,74.95,1,0
"5504528",259,1,74.95,1,0
"45646781",259,1,207.9,1,0
"38405443",259,1,39.95,1,0
"28296315",259,1,39.95,1,0
"40260416",259,1,29.95,1,0
"23687950",111,2,185.9,3,148
"42699861",259,1,18.95,1,0
"19656169",259,1,29.95,1,0
"12087360",154,3,373.45,2,105
"25073001",259,1,67.85,2,0
"26798876",259,1,114.95,1,0
"48840597",259,1,150.26,1,0
"2511133",259,1,51.95,1,0
"16796228",259,1,70.9,2,0
"32928427",259,1,56.95,1,0
"36397792",259,1,110.96,4,0
"1499731",259,1,44.95,1,0
"36708698",259,1,109.95,1,0
"29402897",259,1,237.56,1,0
"48303403",259,1,89.96,1,0
"27842098",259,1,79.9,1,0
"28998486",259,1,14.95,1,0
"4489599",29,2,90.95,2,230
"39492403",258,2,98.9,2,1
"3845306",259,1,98,1,0
"5153520",259,1,292.14,2,0
"697160",259,1,129.95,1,0
"17492255",154,3,511.35,6,105
"44588434",259,1,27.5,1,0
"38749052",11,5,366.65,7,248
"38711993",155,2,89.9,2,104
"25537094",259,1,35.96,1,0
"14863735",259,1,23.95,1,0
"48525816",259,1,79.95,1,0
"10336300",259,1,29.95,1,0
"15145151",259,1,16.16,1,0
"41460275",259,1,89.96,1,0
"11969250",259,1,207.9,1,0
"34333138",259,1,89.96,1,0
"10180358",259,1,77.95,1,0
"10059087",259,1,42.46,1,0
"27641156",259,1,49.95,1,0
"348268",259,1,117.85,2,0
"21818587",259,1,23.93,2,0
"30855975",138,2,45.93,4,121
"19176821",249,2,249.8,2,10
"34531317",259,1,65.85,2,0
"21923280",259,1,74.9,2,0
"48348450",259,1,279.95,1,0
"17914208",259,1,65.95,1,0
"49354154",259,1,66.45,1,0
"10820042",259,1,48.17,1,0
"46222273",107,2,69.9,2,152
"16842917",259,1,29.95,1,0
"20031348",259,1,64.95,1,0
"14896600",259,1,29.95,1,0
"17651242",259,1,37.85,2,0
"31860853",259,1,117.26,1,0
"45379277",259,1,48.09,3,0
"19566718",42,2,79.75,2,217
"9298794",259,1,419.76,1,0
"2804009",259,1,29.95,1,0
"44808612",259,1,56.95,1,0
"40564507",259,1,39.06,1,0
"37191433",259,1,36.95,1,0
"29039752",259,2,38.68,3,0
"37898531",57,2,181.36,3,202
"14922355",259,1,22.95,1,0
"44899603",259,1,13.95,1,0
"28259100",259,1,43.95,1,0
"17858222",259,1,39.95,1,0
"25141781",259,1,39.95,1,0
"40809332",259,1,289.95,1,0
"26635799",259,1,56.96,1,0
"36853871",259,1,19.95,1,0
"785752",259,1,585.84,1,0
"1728193",243,2,19.9,1,16
"6233059",259,1,128.95,1,0
"25799890",259,1,89.85,2,0
"38538397",259,1,17.95,1,0
"6233148",259,1,95.95,1,0
"21563078",259,1,73.95,1,0
"20656800",259,1,19.95,1,0
"47815360",259,1,154.7,2,0
"44989742",259,1,119.96,1,0
"31217204",259,1,145.9,1,0
"44802891",259,1,23.95,1,0
"16588935",259,1,108.9,2,0
"39172562",259,1,14.95,1,0
"28688576",259,1,24.95,1,0
"27222728",259,1,56.95,1,0
"15212373",259,1,79.95,1,0
"23519587",98,2,144.9,2,161
"9296400",19,2,154.9,2,240
"23715646",161,2,377.5,9,98
"3970447",69,3,108.86,3,190
"40748798",259,1,29.95,1,0
"15741487",259,1,19.95,1,0
"48180486",259,1,24.95,1,0
"24464188",259,1,29.95,1,0
"12063267",145,3,287.89,6,114
"15455842",14,2,239.9,2,245
"11893018",259,1,29.95,1,0
"35695870",259,1,33.95,1,0
"43898751",259,1,169.95,1,0
"13113482",259,1,159.3,3,0
"40008710",259,1,70.9,2,0
"27206467",259,1,79.9,1,0
"48581078",259,1,235.11,2,0
"46045198",259,1,35.9,1,0
"13653656",259,1,13.95,1,0
"35159660",259,1,99.95,1,0
"19629905",259,1,14.95,1,0
"39968443",74,3,187.85,3,185
"17457095",68,5,242.27,6,191
"14372131",138,2,129.8,3,121
"20137607",81,2,262.75,4,178
"31746635",259,1,38.95,1,0
"29598394",259,1,9.95,1,0
"39687428",259,1,539.95,1,0
"39761265",259,1,54.95,1,0
"1498247",259,1,66.38,1,0
"15365452",259,1,64.95,1,0
"28237788",257,2,127.9,2,2
"11879196",259,1,159.95,1,0
"6053492",259,1,29.95,1,0
"21717575",259,1,33.95,1,0
"20855809",259,1,154,1,0
"3599702",259,1,17.95,1,0
"13565668",259,1,45.9,1,0
"41515722",12,5,244.75,4,247
"19189564",259,1,29.95,1,0
"43006520",193,3,82.8,5,66
"17104857",3,3,119.85,3,256
"30879191",223,2,288.86,4,36
"34525120",259,1,572.9,2,0
"13252175",43,2,89.55,1,216
"23866807",15,3,171.75,2,244
"49534337",259,1,45.95,1,0
"28866597",168,3,398.77,11,91
"34183721",259,1,256.59,1,0
"23977647",259,1,79.95,1,0
"39227705",259,1,118.4,3,0
"36856329",259,1,39.95,1,0
"41299033",259,1,69.95,1,0
"29661334",259,1,57.95,1,0
"1241848",47,2,169.85,3,212
"2549057",259,1,43.71,2,0
"6440924",259,1,22.95,1,0
"28755422",259,1,194.04,1,0
"37617034",259,1,39.95,1,0
"49992236",259,1,123.95,1,0
"2322336",259,1,29.95,1,0
"40443131",259,1,839.7,2,0
"20952697",259,1,15.95,1,0
"30905778",259,1,84.95,1,0
"46558485",259,1,43.16,1,0
"7475019",259,1,129.95,2,0
"32958308",234,3,396.43,6,25
"43868194",259,1,34.84,3,0
"31709630",259,1,47.95,1,0
"29255142",259,1,29.95,1,0
"36923314",259,1,7.95,1,0
"17205663",259,1,15.95,1,0
"16674307",259,1,334.6,1,0
"42173491",259,1,39.95,1,0
"12024893",259,1,39.95,1,0
"4727459",259,1,16.95,1,0
"33766629",190,3,162.36,3,69
"15508282",259,1,147.95,1,0
"3884834",259,1,169.95,1,0
"8337522",259,1,104.85,2,0
"14783434",155,3,96.85,3,104
"13428962",259,1,109.95,1,0
"6956428",259,1,141,1,0
"48225740",44,3,243.81,4,215
"21656897",259,1,231.9,1,0
"48096764",259,1,49.95,1,0
"29706757",259,1,63.95,1,0
"530026",259,1,129.95,1,0
"31674207",259,1,180.85,3,0
"4836752",259,1,328.38,2,0
"18903184",259,1,157.23,3,0
"42012342",259,1,29.95,1,0
"17116181",73,3,334.85,3,186
"29426770",187,2,68.9,2,72
"23709305",259,1,14.95,1,0
"44882269",259,1,169.95,1,0
"16858102",259,1,64.95,1,0
"47426810",259,1,33.96,1,0
"27246226",259,1,212.8,1,0
"5651260",259,1,144.73,5,0
"43890057",259,1,149.95,1,0
"14539348",259,1,137.52,1,0
"3452783",259,1,49.95,1,0
"32825271",259,1,41.95,1,0
"17408087",254,2,85.91,2,5
"22850353",259,1,19.95,1,0
"1998670",36,12,1405.7,17,223
"37896472",259,1,124.95,1,0
"17321060",259,1,18.95,1,0
"30467484",259,1,170.21,2,0
"29620844",245,2,169.85,2,14
"5234146",111,7,184.6,7,148
"21272343",259,1,39.95,1,0
"1929250",62,2,239.9,2,197
"18316438",259,1,83.96,1,0
"48716793",259,1,8.54,1,0
"9299551",259,1,81.86,1,0
"9685753",259,1,149.9,2,0
"27502238",259,1,59.95,1,0
"7956774",137,3,602.9,1,122
"38544532",259,1,29.88,1,0
"28334045",259,1,59.9,1,0
"18210378",259,1,17.95,1,0
"15691776",259,1,19.9,1,0
"34055937",259,1,49.95,1,0
"36203317",241,2,167.7,6,18
"13682592",259,1,11.8,1,0
"9311580",111,2,219.7,2,148
"35740418",56,4,119.8,4,203
"40896360",259,1,29.95,1,0
"1137533",259,1,223.44,1,0
"17294826",21,3,69.85,2,238
"37147854",259,1,77.9,2,0
"867819",259,1,123.9,2,0
"18761542",259,1,123.95,1,0
"33813334",205,3,102.7,5,54
"28893321",259,1,28.95,1,0
"22924596",259,1,119.95,1,0
"41622010",205,2,169.9,2,54
"29708201",259,1,384.01,1,0
"48508772",203,2,240.71,2,56
"4573717",259,1,119.96,1,0
"1446725",259,1,189.95,1,0
"3120928",259,1,35.96,1,0
"10167851",259,1,34.95,1,0
"42359468",259,1,24.95,1,0
"10407813",259,1,68.76,1,0
"18277371",259,1,167.94,1,0
"24527034",259,1,39.95,1,0
"16048008",259,1,383.85,2,0
"37668421",259,1,101.91,2,0
"24688102",259,1,79.96,1,0
"14642457",20,13,661.05,17,239
"43919699",259,1,82.95,1,0
"31187943",259,1,57.95,1,0
"24081535",259,1,85.95,1,0
"28961344",259,1,40.95,1,0
"28204132",190,2,112.9,3,69
"37745494",259,1,126.85,2,0
"17194099",259,1,47.95,1,0
"12748520",80,2,66.8,3,179
"23040365",13,2,284.85,3,246
"22776915",259,1,129.95,1,0
"49214048",259,1,46.78,1,0
"32900646",259,1,59.95,1,0
"25011961",182,2,89.8,3,77
"12583856",259,1,29.95,1,0
"31584308",259,1,144.95,1,0
"29704167",259,1,53.95,1,0
"49401581",259,1,19.95,1,0
"9166814",259,1,229.95,1,0
"27611863",183,6,484.6,7,76
"22808766",39,2,64.9,2,220
"8893309",259,1,120.81,3,0
"27211695",259,1,26.92,1,0
"20464289",147,98,5557.07,49,112
"43312025",259,1,39.95,1,0
"48491169",131,2,324.6,2,128
"48756658",19,4,204.7,5,240
"1022338",259,1,24.95,1,0
"39474294",190,5,165.66,4,69
"43137736",259,1,44.95,1,0
"10822271",259,1,24.95,1,0
"16074589",259,1,37.85,3,0
"9234664",259,1,47.9,2,0
"24400281",259,1,9.95,1,0
"30964191",259,1,28.76,1,0
"42018698",259,1,511.65,1,0
"31418616",253,2,258.21,2,6
"20674446",259,1,52.9,2,0
"25474302",188,2,132.9,2,71
"40490495",41,3,87.9,3,218
"19711925",259,1,9.95,1,0
"7860395",259,1,149.95,1,0
"46191772",259,1,27.95,1,0
"12846131",259,1,131.9,2,0
"11156825",140,5,132.75,5,119
"45133156",259,1,79.95,1,0
"27015382",259,1,29.95,1,0
"44611545",259,1,59.95,1,0
"32604306",259,1,29.88,1,0
"516418",259,1,29.95,1,0
"24504514",259,1,120.31,1,0
"37309162",259,1,33.9,1,0
"7357260",259,1,269.96,1,0
"43260016",259,1,20.85,1,0
"26994261",259,1,44.96,1,0
"13720012",151,2,62.8,4,108
"36785268",259,1,59.95,1,0
"20217778",259,1,39.95,1,0
"44025615",259,1,178,1,0
"11396801",259,1,49.75,1,0
"11533717",259,1,24.95,1,0
"24994040",27,3,247.27,8,232
"6655851",20,3,195.16,3,239
"1333969",259,1,84.56,1,0
"47478594",259,1,28.95,1,0
"6378850",259,1,29.88,1,0
"35500020",9,3,97.85,3,250
"29838470",259,1,125.95,1,0
"703846",259,1,39.95,1,0
"43812721",259,1,243.85,4,0
"8398472",144,4,136.8,5,115
"11247167",259,1,19.95,1,0
"34737148",259,1,28.46,1,0
"2758225",67,3,76.85,3,192
